epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,39164.6,0.67196,0.38532,0.90278,0.8455,0.75249,0.83227,0.60971,0.74159,0.42286,0.94922,0.007921,0.007921,0.007921
44,40076.5,0.6702,0.38492,0.90163,0.84604,0.75448,0.83336,0.61026,0.74084,0.42169,0.94884,0.0078715,0.0078715,0.0078715
45,40986.6,0.66804,0.38161,0.90021,0.84493,0.7548,0.83358,0.61109,0.74156,0.42149,0.94966,0.007822,0.007822,0.007822
46,41897.5,0.66727,0.38121,0.89952,0.84458,0.75555,0.8341,0.61148,0.74075,0.42068,0.94889,0.0077725,0.0077725,0.0077725
47,42808.5,0.66391,0.37906,0.89812,0.85061,0.75264,0.83445,0.611,0.74136,0.42158,0.94957,0.007723,0.007723,0.007723
48,43719.7,0.66094,0.37632,0.89662,0.8465,0.75803,0.83506,0.61202,0.74083,0.42083,0.94927,0.0076735,0.0076735,0.0076735
49,44630.5,0.65987,0.37522,0.89667,0.84764,0.75339,0.83323,0.61097,0.7431,0.42234,0.95002,0.007624,0.007624,0.007624
50,45631.2,0.657,0.37325,0.89464,0.84524,0.75457,0.83373,0.61098,0.74322,0.42223,0.95007,0.0075745,0.0075745,0.0075745
51,46747.2,0.65625,0.37206,0.89372,0.84478,0.75669,0.83546,0.61276,0.7408,0.42069,0.94951,0.007525,0.007525,0.007525
52,47714.8,0.65295,0.36963,0.89177,0.85152,0.75676,0.83635,0.61433,0.73875,0.41948,0.94819,0.0074755,0.0074755,0.0074755
53,48628.2,0.65093,0.36773,0.89163,0.84264,0.75984,0.83509,0.6129,0.74154,0.42046,0.94973,0.007426,0.007426,0.007426
54,49715.4,0.64897,0.3669,0.89059,0.8468,0.75979,0.8369,0.61426,0.74102,0.41967,0.94932,0.0073765,0.0073765,0.0073765
55,50814.8,0.64817,0.36561,0.88927,0.84626,0.7597,0.83623,0.61403,0.74103,0.41993,0.94932,0.007327,0.007327,0.007327
56,51729.4,0.64437,0.36302,0.8888,0.85132,0.75891,0.83812,0.61602,0.73761,0.41815,0.94821,0.0072775,0.0072775,0.0072775
