epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1702.47,0.87388,0.77933,0.95435,0.7875,0.63814,0.73335,0.51131,0.88343,0.60793,0.94568,0.00333147,0.00333147,0.00333147
2,3376.33,0.87096,0.61372,0.95009,0.78031,0.66205,0.74639,0.519,0.87354,0.58461,0.94782,0.00663181,0.00663181,0.00663181
3,5048.79,0.91251,0.65736,0.97337,0.75691,0.62241,0.70276,0.48004,0.90427,0.63144,0.97045,0.00989915,0.00989915,0.00989915
4,6724.92,0.90172,0.64051,0.97343,0.78575,0.66721,0.7523,0.5275,0.85298,0.5644,0.9462,0.0098515,0.0098515,0.0098515
5,8393.41,0.85701,0.58766,0.95313,0.81219,0.69676,0.78485,0.55655,0.8233,0.52372,0.93383,0.009802,0.009802,0.009802
6,10063.3,0.83331,0.55832,0.94033,0.83101,0.71525,0.80515,0.58049,0.79636,0.49998,0.91901,0.0097525,0.0097525,0.0097525
7,11733.2,0.81653,0.53964,0.93382,0.83723,0.7337,0.82002,0.59387,0.78138,0.48016,0.91255,0.009703,0.009703,0.009703
8,13398.5,0.80591,0.52629,0.92824,0.84923,0.74262,0.83071,0.60679,0.76787,0.4627,0.9063,0.0096535,0.0096535,0.0096535
9,15064.9,0.79486,0.51503,0.92372,0.85068,0.75493,0.84075,0.61873,0.75507,0.45139,0.90184,0.009604,0.009604,0.009604
