epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,74648.5,0.79955,0.51483,0.9369,0.86019,0.75852,0.84248,0.61647,0.76696,0.45297,0.90904,0.008647,0.008647,0.008647
44,76377.7,0.79887,0.51431,0.93742,0.86165,0.75808,0.84283,0.61685,0.76652,0.45257,0.90884,0.008614,0.008614,0.008614
45,78108.7,0.79877,0.51364,0.93734,0.86333,0.75761,0.84321,0.61717,0.76613,0.45205,0.90866,0.008581,0.008581,0.008581
46,79930.2,0.7989,0.51383,0.93705,0.86269,0.75842,0.84349,0.61756,0.76579,0.45162,0.90847,0.008548,0.008548,0.008548
47,81958.4,0.79846,0.51383,0.93692,0.86347,0.7583,0.84353,0.61783,0.76534,0.45119,0.90829,0.008515,0.008515,0.008515
48,83860.3,0.79708,0.51211,0.9365,0.86228,0.75919,0.84358,0.61817,0.76484,0.4508,0.90811,0.008482,0.008482,0.008482
49,85597.4,0.79731,0.51182,0.93627,0.8659,0.75808,0.84407,0.61859,0.7647,0.45046,0.90801,0.008449,0.008449,0.008449
50,87402.3,0.79671,0.51141,0.93633,0.86692,0.75744,0.84438,0.61904,0.76435,0.44989,0.90785,0.008416,0.008416,0.008416
51,89137.9,0.79783,0.51211,0.9366,0.86819,0.7578,0.8448,0.61935,0.76403,0.44949,0.90769,0.008383,0.008383,0.008383
52,90867.6,0.79582,0.51009,0.93592,0.86885,0.75778,0.84494,0.61966,0.76381,0.44915,0.90756,0.00835,0.00835,0.00835
53,92596.4,0.7945,0.50896,0.93518,0.87033,0.75726,0.84533,0.62022,0.7636,0.44871,0.90743,0.008317,0.008317,0.008317
54,94330.1,0.79587,0.51,0.93523,0.86821,0.75903,0.84568,0.62035,0.7633,0.44824,0.90731,0.008284,0.008284,0.008284
55,96063.2,0.79447,0.50864,0.93504,0.86858,0.75904,0.84581,0.62069,0.7628,0.44786,0.90711,0.008251,0.008251,0.008251
56,97792.5,0.79456,0.5081,0.93547,0.86748,0.76038,0.84622,0.62104,0.76251,0.44737,0.90695,0.008218,0.008218,0.008218
