epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,42636.5,inf,0.37342,0.85272,0.94574,0.90645,0.9534,0.78933,0.55449,0.30911,0.83263,0.007921,0.007921,0.007921
44,43613.5,0.6336,0.3719,0.8518,0.9466,0.90794,0.95425,0.79116,0.55119,0.30734,0.83176,0.0078715,0.0078715,0.0078715
45,44591.6,inf,0.36954,0.85132,0.94731,0.90914,0.95507,0.79289,0.54803,0.30555,0.83097,0.007822,0.007822,0.007822
46,45568.3,0.62911,0.36852,0.85055,0.94918,0.90963,0.95577,0.79462,0.54476,0.30379,0.83013,0.0077725,0.0077725,0.0077725
47,46544.6,inf,0.36695,0.8498,0.94957,0.91121,0.95657,0.79644,0.54152,0.30206,0.82932,0.007723,0.007723,0.007723
48,47521.4,0.6241,0.36518,0.8488,0.94991,0.91307,0.9573,0.7983,0.53834,0.30044,0.8285,0.0076735,0.0076735,0.0076735
49,48496.9,0.62257,0.36419,0.84827,0.95087,0.914,0.95797,0.7999,0.53516,0.29869,0.8277,0.007624,0.007624,0.007624
50,49474.2,0.6208,0.3631,0.84809,0.95198,0.91499,0.95867,0.80171,inf,0.29704,0.82697,0.0075745,0.0075745,0.0075745
51,50449.7,0.61893,0.36115,0.84725,0.95263,0.91619,0.95935,0.80326,0.52902,0.2954,0.8262,0.007525,0.007525,0.007525
52,51427.2,0.61649,0.35977,0.84669,0.95334,0.9173,0.95995,0.80479,inf,0.29382,0.82546,0.0074755,0.0074755,0.0074755
53,52407.9,0.61464,0.35829,0.84583,0.95432,0.91841,0.96058,0.80668,0.52304,0.29224,0.82474,0.007426,0.007426,0.007426
54,53386.2,0.61356,0.35877,0.84576,0.95513,0.91938,0.96129,0.80821,0.52005,0.29074,0.82404,0.0073765,0.0073765,0.0073765
55,54362.1,0.61099,0.35624,0.84503,0.9552,0.92117,0.96195,0.80981,0.51717,0.28929,0.82335,0.007327,0.007327,0.007327
56,55341,0.60885,0.35518,0.84434,0.95628,0.9218,0.96251,0.8113,0.5144,0.28792,0.8227,0.0072775,0.0072775,0.0072775
57,56324.5,0.60704,0.35397,0.84376,0.95753,0.92237,0.96318,0.81287,0.51158,0.28652,0.82204,0.007228,0.007228,0.007228
58,57537.7,0.60452,0.35249,0.843,0.95803,0.92342,0.96366,0.81433,0.50868,0.28513,0.82138,0.0071785,0.0071785,0.0071785
59,58532.9,0.60208,0.35071,0.8423,0.95908,0.92413,0.96423,0.81598,0.50585,0.28377,0.82072,0.007129,0.007129,0.007129
60,59751.4,0.60054,0.35026,0.84188,0.95901,0.92549,0.96475,0.81737,0.50307,0.28241,0.82007,0.0070795,0.0070795,0.0070795
61,61420.6,0.59872,0.34887,0.84148,0.96026,0.92593,0.96524,0.81869,0.50039,0.28111,0.81947,0.00703,0.00703,0.00703
62,62811.3,0.59705,0.3477,0.84109,0.96082,0.92663,0.96567,0.82021,0.49768,0.2799,0.81887,0.0069805,0.0069805,0.0069805
