epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,96824.6,0.80582,0.53339,0.93601,0.86771,0.75979,0.8458,0.6168,0.77297,0.46713,0.90759,0.008647,0.008647,0.008647
44,99038.3,0.80657,0.53263,0.93695,0.86783,0.75981,0.8462,0.61728,0.77255,0.46641,0.90742,0.008614,0.008614,0.008614
45,101250,0.80601,0.53246,0.93594,0.86758,0.76087,0.84661,0.61746,0.7723,0.46595,0.90727,0.008581,0.008581,0.008581
46,103457,0.80338,0.53049,0.93532,0.86792,0.76196,0.84737,0.61797,0.77167,0.46529,0.90695,0.008548,0.008548,0.008548
47,105650,0.80843,0.53382,0.93686,0.86869,0.7623,0.84784,0.61844,0.77123,0.46473,0.90674,0.008515,0.008515,0.008515
48,107819,0.8045,0.53108,0.93503,0.86916,0.76264,0.84805,0.61871,0.77072,0.4642,0.90652,0.008482,0.008482,0.008482
49,110004,0.80441,0.52963,0.93524,0.86681,0.76475,0.8486,0.61904,0.7704,0.46374,0.9064,0.008449,0.008449,0.008449
50,112160,0.80427,0.53065,0.93534,0.8678,0.76466,0.84877,0.61948,0.76992,0.46315,0.90617,0.008416,0.008416,0.008416
51,114323,0.80404,0.52952,0.93502,0.86811,0.76471,0.8493,0.61998,0.76958,0.46264,0.90598,0.008383,0.008383,0.008383
52,116499,0.80266,0.52867,0.93469,0.86596,0.76675,0.84989,0.62022,0.76916,0.46234,0.90587,0.00835,0.00835,0.00835
53,118706,0.80196,0.52804,0.93462,0.86965,0.76497,0.85028,0.6208,0.76873,0.4618,0.90572,0.008317,0.008317,0.008317
54,121046,0.80394,0.52959,0.93492,0.86877,0.76618,0.85052,0.62114,0.76825,0.46123,0.90553,0.008284,0.008284,0.008284
55,123780,0.80257,0.5278,0.93449,0.87029,0.76651,0.85107,0.62157,0.76789,0.46072,0.90534,0.008251,0.008251,0.008251
56,126079,0.80123,0.52631,0.93423,0.87054,0.76722,0.85166,0.62197,0.76752,0.46014,0.90519,0.008218,0.008218,0.008218
57,128443,0.80382,0.52773,0.93499,0.87043,0.76771,0.85189,0.62235,0.76714,0.45951,0.90505,0.008185,0.008185,0.008185
58,130789,0.80136,0.52678,0.93444,0.87158,0.76786,0.85248,0.62292,0.76687,0.45895,0.90491,0.008152,0.008152,0.008152
59,132961,0.80086,0.52526,0.93416,0.87301,0.76754,0.8526,0.6233,0.76639,0.45837,0.90478,0.008119,0.008119,0.008119
60,135138,0.80084,0.52615,0.93365,0.87265,0.76807,0.85305,0.62369,0.76604,0.45777,0.90459,0.008086,0.008086,0.008086
61,137312,0.79884,0.52361,0.93253,0.87244,0.76924,0.85333,0.62409,0.76552,0.45722,0.90439,0.008053,0.008053,0.008053
62,139480,0.79856,0.52294,0.9333,0.8743,0.76888,0.85377,0.62437,0.7651,0.45665,0.9042,0.00802,0.00802,0.00802
63,141643,0.79852,0.52346,0.93321,0.87298,0.77067,0.85421,0.62511,0.76484,0.45597,0.9041,0.007987,0.007987,0.007987
64,143806,0.80045,0.5238,0.93288,0.87344,0.77089,0.85451,0.62558,0.76441,0.45537,0.90389,0.007954,0.007954,0.007954
65,145966,0.80014,0.52304,0.93287,0.87325,0.7717,0.85497,0.62596,0.76409,0.45483,0.90374,0.007921,0.007921,0.007921
66,148128,0.79834,0.52222,0.93318,0.87256,0.77277,0.85548,0.62642,0.76355,0.45439,0.90353,0.007888,0.007888,0.007888
67,150336,0.79783,0.52161,0.93262,0.87257,0.77353,0.85574,0.62668,0.76308,0.45385,0.90333,0.007855,0.007855,0.007855
68,153089,0.79736,0.52098,0.93221,0.87332,0.77375,0.85611,0.62703,0.7626,0.45331,0.90313,0.007822,0.007822,0.007822
69,155550,0.79716,0.51972,0.93224,0.87279,0.77417,0.85639,0.6272,0.76211,0.4529,0.90292,0.007789,0.007789,0.007789
70,158019,0.79641,0.52045,0.93225,0.87234,0.77478,0.85665,0.62763,0.76176,0.45258,0.90273,0.007756,0.007756,0.007756
71,160263,0.79601,0.51949,0.93159,0.87469,0.77442,0.85713,0.62798,0.7614,0.4522,0.90258,0.007723,0.007723,0.007723
72,162517,0.79824,0.51996,0.93251,0.87451,0.77496,0.85736,0.62844,0.76114,0.45171,0.90242,0.00769,0.00769,0.00769
