epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,59332.7,0.83199,0.50969,0.91718,0.86165,0.76404,0.8493,0.62675,0.75637,0.42901,0.8778,0.0079705,0.0079705,0.0079705
43,60463,0.83081,0.50837,0.91682,0.86181,0.76501,0.85015,0.62769,0.75518,0.42789,0.87737,0.007921,0.007921,0.007921
44,61593.3,0.82842,0.50679,0.91539,0.8622,0.76636,0.85091,0.62867,0.7539,0.42685,0.87688,0.0078715,0.0078715,0.0078715
45,62723.3,0.82728,0.50613,0.91453,0.86121,0.76884,0.85183,0.62978,0.75259,0.42579,0.87641,0.007822,0.007822,0.007822
46,63854.2,0.82808,0.50673,0.91538,0.86211,0.76979,0.85278,0.63079,0.75155,0.42474,0.876,0.0077725,0.0077725,0.0077725
47,64984.5,0.82939,0.5064,0.91514,0.86366,0.77028,0.85368,0.63174,0.75048,0.42374,0.87553,0.007723,0.007723,0.007723
48,66114.1,0.82747,0.50385,0.91464,0.86442,0.7714,0.85439,0.63272,0.74939,0.42282,0.87512,0.0076735,0.0076735,0.0076735
49,67244.8,0.82539,0.5035,0.91384,0.86383,0.77337,0.85543,0.6337,0.74823,0.4218,0.87471,0.007624,0.007624,0.007624
50,68375.3,0.82193,0.50033,0.9114,0.8655,0.77365,0.85625,0.63457,0.74744,0.42095,0.87428,0.0075745,0.0075745,0.0075745
51,69505.1,0.82342,0.50186,0.91334,0.86634,0.77465,0.85711,0.63563,0.74625,0.42,0.87388,0.007525,0.007525,0.007525
52,70635,0.82328,0.5017,0.91293,0.86721,0.77536,0.85795,0.63655,0.74516,0.4189,0.87345,0.0074755,0.0074755,0.0074755
53,71765.1,0.82225,0.4996,0.91298,0.86761,0.7765,0.85884,0.63749,0.74419,0.41803,0.87304,0.007426,0.007426,0.007426
54,72894.9,0.81894,0.49668,0.91135,0.86802,0.77724,0.85958,0.63838,0.74307,0.41702,0.8726,0.0073765,0.0073765,0.0073765
55,74026,0.8214,0.4979,0.91107,0.86883,0.77795,0.8604,0.63925,0.74187,0.41603,0.87208,0.007327,0.007327,0.007327
56,75155.6,0.82103,0.49888,0.91199,0.87017,0.77886,0.86122,0.64015,0.74068,0.41503,0.87168,0.0072775,0.0072775,0.0072775
57,76286.7,0.81801,0.49505,0.91062,0.87094,0.77962,0.86214,0.64111,0.73971,0.41412,0.8713,0.007228,0.007228,0.007228
58,77416.8,0.81914,0.49558,0.91145,0.87077,0.78083,0.86279,0.642,0.73883,0.41318,0.87095,0.0071785,0.0071785,0.0071785
59,78546.7,0.81582,0.49339,0.90973,0.87142,0.78204,0.86363,0.6429,0.73791,0.41216,0.87056,0.007129,0.007129,0.007129
60,79678.6,0.81586,0.49292,0.90938,0.87206,0.783,0.86441,0.64388,0.73695,0.4112,0.8702,0.0070795,0.0070795,0.0070795
61,80810.8,0.81631,0.4939,0.90987,0.87342,0.7835,0.86511,0.64475,0.73607,0.4103,0.86984,0.00703,0.00703,0.00703
62,81943.2,0.81472,0.49158,0.90856,0.87375,0.7845,0.86586,0.64574,0.73495,0.40924,0.86937,0.0069805,0.0069805,0.0069805
63,83076.7,0.81229,0.48942,0.90807,0.87468,0.785,0.86675,0.64665,0.73383,0.40828,0.86897,0.006931,0.006931,0.006931
64,84212.7,0.81093,0.4887,0.90795,0.87521,0.786,0.86745,0.64749,0.73276,0.40731,0.86859,0.0068815,0.0068815,0.0068815
65,85348.1,0.81051,0.48832,0.90857,0.87496,0.78714,0.86819,0.64843,0.73174,0.40645,0.86828,0.006832,0.006832,0.006832
66,87218.4,0.81071,0.4878,0.90848,0.87557,0.78784,0.86894,0.64923,0.73065,0.4055,0.86794,0.0067825,0.0067825,0.0067825
67,95507,0.80859,0.48694,0.90801,0.876,0.78855,0.86959,0.65004,0.7296,0.40466,0.86764,0.006733,0.006733,0.006733
68,98738.5,0.8067,0.48573,0.90665,0.87666,0.78908,0.87021,0.65084,0.72863,0.40362,0.86727,0.0066835,0.0066835,0.0066835
69,99997.2,0.80372,0.48319,0.90525,0.87697,0.78987,0.87094,0.65167,0.72755,0.40277,0.86691,0.006634,0.006634,0.006634
70,101123,0.80334,0.48357,0.90642,0.87717,0.79082,0.87149,0.65244,0.72646,0.40186,0.86657,0.0065845,0.0065845,0.0065845
71,102251,0.80468,0.48383,0.9066,0.87912,0.79021,0.87204,0.6531,0.72547,0.40096,0.86625,0.006535,0.006535,0.006535
72,103376,0.80202,0.48193,0.90439,0.87962,0.79126,0.87289,0.65396,0.72444,0.40014,0.86583,0.0064855,0.0064855,0.0064855
73,104504,0.80183,0.48052,0.90471,0.87916,0.7928,0.87364,0.65476,0.72335,0.39928,0.86545,0.006436,0.006436,0.006436
74,106366,0.80201,0.48019,0.90561,0.87963,0.79354,0.87431,0.65561,0.72245,0.39844,0.86515,0.0063865,0.0063865,0.0063865
75,107680,0.79938,0.47811,0.90447,0.88122,0.79373,0.87498,0.65658,0.72143,0.39773,0.86487,0.006337,0.006337,0.006337
76,109541,0.79939,0.47849,0.90353,0.88091,0.795,0.87557,0.65729,0.72033,0.39685,0.86452,0.0062875,0.0062875,0.0062875
77,111580,0.79884,0.47697,0.90371,0.88128,0.7958,0.87622,0.65808,0.7194,0.39596,0.86421,0.006238,0.006238,0.006238
78,112814,0.79714,0.47639,0.90349,0.88091,0.79713,0.87691,0.65893,0.71834,0.39509,0.86389,0.0061885,0.0061885,0.0061885
79,114201,0.79752,0.4763,0.90366,0.8817,0.79787,0.87749,0.65969,0.71712,0.39411,0.86355,0.006139,0.006139,0.006139
80,115326,0.79484,0.47442,0.90265,0.88212,0.79847,0.87814,0.66052,0.71593,0.3934,0.86321,0.0060895,0.0060895,0.0060895
81,116690,0.79494,0.47495,0.90273,0.88322,0.7989,0.87874,0.66121,0.71467,0.39264,0.86283,0.00604,0.00604,0.00604
82,117860,0.79344,0.47261,0.90177,0.88196,0.80125,0.87939,0.66198,0.71358,0.39186,0.86251,0.0059905,0.0059905,0.0059905
83,119139,0.79379,0.47335,0.90205,0.88318,0.80122,0.87995,0.66267,0.71235,0.39106,0.86216,0.005941,0.005941,0.005941
84,120661,0.79263,0.47152,0.9019,0.88425,0.80178,0.88059,0.66343,0.71121,0.39023,0.86186,0.0058915,0.0058915,0.0058915
85,121870,0.79199,0.47113,0.90065,0.88403,0.80319,0.88127,0.66408,0.71013,0.38936,0.86151,0.005842,0.005842,0.005842
86,123067,0.78977,0.46914,0.89997,0.88524,0.80351,0.88193,0.6649,0.70891,0.3885,0.8611,0.0057925,0.0057925,0.0057925
87,124286,0.79048,0.46938,0.90039,0.88534,0.80423,0.88244,0.66571,0.7077,0.38771,0.86074,0.005743,0.005743,0.005743
88,125425,0.79123,0.47028,0.90154,0.88556,0.805,0.88301,0.66652,0.7066,0.38687,0.86048,0.0056935,0.0056935,0.0056935
89,126562,0.78789,0.46719,0.89976,0.8856,0.80609,0.88361,0.66732,0.70541,0.38604,0.86017,0.005644,0.005644,0.005644
90,127698,0.78673,0.46768,0.89993,0.88609,0.80684,0.88421,0.66805,0.70445,0.38521,0.8599,0.0055945,0.0055945,0.0055945
91,128831,0.78743,0.46701,0.90112,0.88683,0.80754,0.88484,0.66876,0.70327,0.38434,0.85959,0.005545,0.005545,0.005545
92,129962,0.78682,0.46586,0.89949,0.88687,0.8087,0.88539,0.66944,0.70207,0.38352,0.85921,0.0054955,0.0054955,0.0054955
93,131094,0.78491,0.46466,0.8989,0.88719,0.80958,0.88586,0.67016,0.701,0.3828,0.85887,0.005446,0.005446,0.005446
94,132225,0.78456,0.46416,0.89798,0.88697,0.81069,0.88643,0.67091,0.69991,0.38195,0.85849,0.0053965,0.0053965,0.0053965
95,133356,0.78379,0.46277,0.8987,0.88769,0.81109,0.88698,0.67176,0.69874,0.38115,0.85821,0.005347,0.005347,0.005347
96,134488,0.7819,0.46135,0.89693,0.88755,0.81201,0.88765,0.67255,0.69753,0.38026,0.85781,0.0052975,0.0052975,0.0052975
97,135620,0.78278,0.46113,0.89606,0.88853,0.812,0.88822,0.6733,0.69645,0.37947,0.85733,0.005248,0.005248,0.005248
98,136751,0.78014,0.46013,0.89763,0.88891,0.81287,0.88879,0.67407,0.69541,0.37863,0.85702,0.0051985,0.0051985,0.0051985
99,137883,0.77855,0.45787,0.89599,0.88987,0.81351,0.88932,0.67478,0.69436,0.37792,0.8567,0.005149,0.005149,0.005149
100,139014,0.7779,0.45768,0.89615,0.89082,0.81377,0.88976,0.6756,0.6933,0.37714,0.85639,0.0050995,0.0050995,0.0050995
101,140146,0.77768,0.45719,0.89603,0.89102,0.81451,0.89028,0.67629,0.6922,0.37631,0.85608,0.00505,0.00505,0.00505
102,141277,0.77664,0.45616,0.89518,0.89155,0.81551,0.89088,0.6772,0.69086,0.37543,0.85566,0.0050005,0.0050005,0.0050005
103,142409,0.77736,0.45624,0.89551,0.89205,0.81611,0.8914,0.67796,0.68953,0.37459,0.85526,0.004951,0.004951,0.004951
104,143541,0.77561,0.45481,0.89492,0.89237,0.81695,0.89194,0.67867,0.68865,0.37387,0.85489,0.0049015,0.0049015,0.0049015
105,144673,0.775,0.45489,0.89474,0.89314,0.81721,0.89255,0.6794,0.68748,0.37317,0.85453,0.004852,0.004852,0.004852
106,145803,0.77234,0.45207,0.89357,0.89394,0.81789,0.89309,0.68013,0.68646,0.37233,0.8542,0.0048025,0.0048025,0.0048025
107,146935,0.77292,0.45259,0.89376,0.89372,0.81894,0.89362,0.68071,0.68548,0.37159,0.85387,0.004753,0.004753,0.004753
108,148065,0.76993,0.44961,0.89182,0.89352,0.82008,0.89408,0.68154,0.68444,0.37084,0.85346,0.0047035,0.0047035,0.0047035
109,149195,0.77032,0.45014,0.89222,0.89431,0.82047,0.89468,0.68226,0.68336,0.37005,0.85306,0.004654,0.004654,0.004654
110,150326,0.77015,0.45042,0.89323,0.8944,0.8214,0.89524,0.68298,0.6823,0.36935,0.85279,0.0046045,0.0046045,0.0046045
111,151458,0.76768,0.44822,0.89125,0.89485,0.82226,0.89581,0.68376,0.68119,0.3686,0.85238,0.004555,0.004555,0.004555
112,152591,0.7647,0.44612,0.8903,0.89562,0.82281,0.89627,0.68432,0.68017,0.36782,0.852,0.0045055,0.0045055,0.0045055
113,153724,0.76698,0.44679,0.8919,0.89548,0.82365,0.89674,0.68516,0.67921,0.36713,0.85171,0.004456,0.004456,0.004456
114,154856,0.76461,0.44535,0.89046,0.89587,0.82457,0.8974,0.68587,0.67815,0.36639,0.85137,0.0044065,0.0044065,0.0044065
115,155989,0.76419,0.44453,0.89082,0.89627,0.82533,0.89785,0.68663,0.67706,0.36559,0.85103,0.004357,0.004357,0.004357
116,157120,0.76235,0.44284,0.88978,0.89743,0.82566,0.89841,0.68742,0.6759,0.3649,0.85068,0.0043075,0.0043075,0.0043075
117,158253,0.76391,0.44376,0.89037,0.89846,0.82585,0.89898,0.68815,0.67492,0.36416,0.85027,0.004258,0.004258,0.004258
118,159384,0.76202,0.44263,0.89037,0.89936,0.82665,0.89948,0.68905,0.67382,0.36338,0.84995,0.0042085,0.0042085,0.0042085
119,160516,0.76046,0.44097,0.88903,0.89949,0.82744,0.90007,0.68979,0.67281,0.36248,0.84957,0.004159,0.004159,0.004159
120,161649,0.75955,0.43959,0.8878,0.90033,0.82752,0.90047,0.69043,0.67182,0.3617,0.84923,0.0041095,0.0041095,0.0041095
121,162780,0.75668,0.43765,0.88818,0.90043,0.82839,0.90102,0.69106,0.67087,0.36099,0.84888,0.00406,0.00406,0.00406
122,163912,0.75799,0.43842,0.88779,0.9001,0.82932,0.90159,0.69183,0.66988,0.36024,0.84851,0.0040105,0.0040105,0.0040105
123,165044,0.75516,0.4359,0.88693,0.901,0.82983,0.90218,0.69248,0.66878,0.35944,0.84812,0.003961,0.003961,0.003961
124,166230,0.75437,0.43512,0.88663,0.90174,0.83045,0.90258,0.69319,0.6677,0.35868,0.84777,0.0039115,0.0039115,0.0039115
125,167364,0.75425,0.43497,0.88589,0.90241,0.83118,0.9031,0.69404,0.66652,0.35785,0.84729,0.003862,0.003862,0.003862
126,168496,0.75445,0.43465,0.88612,0.90267,0.83199,0.90362,0.69476,0.66535,0.35703,0.8469,0.0038125,0.0038125,0.0038125
127,169627,0.75219,0.43364,0.88647,0.90335,0.83252,0.90409,0.69549,0.66421,0.3563,0.84658,0.003763,0.003763,0.003763
