epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,95439.4,0.78081,0.4612,0.92543,0.8808,0.81279,0.88959,0.67755,0.69615,0.37558,0.88242,0.007921,0.007921,0.007921
44,97280.2,0.77751,0.45853,0.92515,0.88155,0.81369,0.89047,0.67863,0.69511,0.37458,0.88204,0.0078715,0.0078715,0.0078715
45,99665.2,0.77972,0.4593,0.92542,0.88252,0.81483,0.89139,0.67974,0.6939,0.37349,0.88161,0.007822,0.007822,0.007822
46,101979,0.77473,0.45675,0.92436,0.88346,0.81562,0.89217,0.68069,0.69266,0.37234,0.88109,0.0077725,0.0077725,0.0077725
47,103973,0.77855,0.45827,0.92629,0.88465,0.81614,0.89297,0.68175,0.69118,0.37122,0.88058,0.007723,0.007723,0.007723
48,106071,0.77696,0.45694,0.92292,0.88571,0.81688,0.89376,0.68263,0.68983,0.37012,0.88005,0.0076735,0.0076735,0.0076735
49,107804,0.77521,0.45616,0.9209,0.88617,0.81778,0.89447,0.68356,0.68863,0.36911,0.87942,0.007624,0.007624,0.007624
50,109930,0.77616,0.45696,0.92286,0.88615,0.81912,0.89518,0.68445,0.68731,0.36812,0.87891,0.0075745,0.0075745,0.0075745
51,111602,0.77548,0.4542,0.92077,0.88617,0.82033,0.89588,0.68537,0.68628,0.3673,0.87838,0.007525,0.007525,0.007525
52,113260,0.77313,0.45339,0.92156,0.88621,0.82156,0.89668,0.68633,0.68515,0.36643,0.87797,0.0074755,0.0074755,0.0074755
53,114919,0.76968,0.44993,0.92026,0.88667,0.82258,0.89742,0.6873,0.68397,0.36543,0.87751,0.007426,0.007426,0.007426
54,116800,0.76785,0.44806,0.91926,0.88774,0.82315,0.8982,0.68815,0.6827,0.36443,0.877,0.0073765,0.0073765,0.0073765
55,119037,0.76588,0.44844,0.9193,0.88754,0.82431,0.89882,0.68906,0.6817,0.36352,0.87664,0.007327,0.007327,0.007327
