epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,67804.9,0.71101,0.46955,0.87677,0.89573,0.80895,0.89774,0.71437,0.67844,0.40366,0.85218,0.005842,0.005842,0.005842
44,69149.6,0.71207,0.46998,0.87677,0.89621,0.81003,0.89842,0.71514,0.67784,0.40264,0.85191,0.005743,0.005743,0.005743
45,70843.7,0.70988,0.46752,0.87596,0.89587,0.81159,0.89906,0.71589,0.67699,0.40159,0.85159,0.005644,0.005644,0.005644
46,72440.5,0.709,0.4662,0.87588,0.89721,0.81212,0.89969,0.71674,0.67618,0.40044,0.85122,0.005545,0.005545,0.005545
47,73905.6,0.70871,0.46588,0.87603,0.89723,0.81322,0.90027,0.71747,0.67538,0.39925,0.85093,0.005446,0.005446,0.005446
48,75220.8,0.7069,0.4646,0.87506,0.89913,0.81249,0.90079,0.71828,0.67459,0.39823,0.8506,0.005347,0.005347,0.005347
49,77025.8,0.70533,0.46288,0.87474,0.9002,0.81278,0.90144,0.71893,0.67393,0.39717,0.85038,0.005248,0.005248,0.005248
50,78708.4,0.7044,0.46155,0.87437,0.89965,0.81419,0.90208,0.71966,0.6732,0.39628,0.85009,0.005149,0.005149,0.005149
51,79867.3,0.70325,0.45979,0.87344,0.90065,0.81467,0.90274,0.72047,0.67244,0.39536,0.84978,0.00505,0.00505,0.00505
52,80973.2,0.70184,0.45808,0.8727,0.901,0.81541,0.90332,0.72115,0.67179,0.39444,0.84946,0.004951,0.004951,0.004951
53,82087.7,0.69999,0.45605,0.87249,0.9012,0.81632,0.90385,0.72188,0.67096,0.39352,0.84917,0.004852,0.004852,0.004852
54,83197.8,0.70054,0.45742,0.87377,0.90252,0.81645,0.90439,0.72258,0.67029,0.39248,0.84898,0.004753,0.004753,0.004753
55,84489,0.69649,0.45313,0.87127,0.90315,0.81721,0.90499,0.72319,0.66962,0.3914,0.84871,0.004654,0.004654,0.004654
56,85602.5,0.69465,0.45115,0.87111,0.9037,0.8175,0.90555,0.72387,0.66882,0.39026,0.84842,0.004555,0.004555,0.004555
57,86715.2,0.69268,0.44965,0.86997,0.90406,0.81847,0.90615,0.72452,0.66804,0.38932,0.84816,0.004456,0.004456,0.004456
58,88143.3,0.6928,0.45059,0.8707,0.90461,0.81949,0.9067,0.72521,0.66731,0.38845,0.84788,0.004357,0.004357,0.004357
59,89245,0.69101,0.44804,0.86965,0.90519,0.82011,0.90718,0.72579,0.66659,0.3876,0.8476,0.004258,0.004258,0.004258
60,90346.1,0.69059,0.44757,0.86976,0.90577,0.82044,0.9077,0.72648,0.66593,0.38674,0.84731,0.004159,0.004159,0.004159
61,91446.5,0.68971,0.44537,0.86904,0.90651,0.82088,0.90822,0.72714,0.66506,0.38589,0.847,0.00406,0.00406,0.00406
62,92547.5,0.687,0.4428,0.86849,0.90722,0.82122,0.90877,0.72778,0.66421,0.38492,0.84672,0.003961,0.003961,0.003961
63,93648.8,0.68603,0.44304,0.86819,0.90808,0.82173,0.9093,0.72842,0.6635,0.38403,0.84644,0.003862,0.003862,0.003862
64,94748.7,0.68544,0.44139,0.8675,0.90759,0.82293,0.90982,0.72905,0.66287,0.38312,0.84616,0.003763,0.003763,0.003763
65,95849.6,0.68347,0.43835,0.86743,0.90759,0.82384,0.91026,0.72983,0.66206,0.38224,0.84588,0.003664,0.003664,0.003664
66,96949.9,0.6821,0.43751,0.86718,0.90834,0.82403,0.91078,0.7305,0.66128,0.3814,0.84563,0.003565,0.003565,0.003565
67,98050.2,0.68246,0.43658,0.86715,0.90896,0.82433,0.91126,0.73105,0.6607,0.38062,0.84541,0.003466,0.003466,0.003466
68,99151.4,0.67936,0.43402,0.86577,0.90863,0.82586,0.91174,0.73171,0.66015,0.37975,0.84516,0.003367,0.003367,0.003367
69,100264,0.67959,0.4327,0.86587,0.90926,0.82618,0.91228,0.73234,0.65946,0.37878,0.84488,0.003268,0.003268,0.003268
70,101379,0.67747,0.42928,0.86468,0.90868,0.82797,0.91284,0.73313,0.65862,0.37767,0.84458,0.003169,0.003169,0.003169
71,102481,0.67609,0.42937,0.86494,0.90944,0.82863,0.9134,0.7338,0.65796,0.3767,0.84434,0.00307,0.00307,0.00307
72,103584,0.67603,0.42897,0.86473,0.90972,0.82982,0.91397,0.73445,0.65729,0.37578,0.84412,0.002971,0.002971,0.002971
73,104685,0.67468,0.4281,0.86451,0.91088,0.82977,0.91449,0.73505,0.65664,0.37497,0.84387,0.002872,0.002872,0.002872
